Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"00335313";"SAREB";"Castellón";"Castellón";"ALMASSORA";"16";"12005";"63373";"2001##00335313";"Piso";"68900";"0";
"00329338";"SAREB";"Tarragona";"La";"GENERALITAT";"24";"43717";"70686";"2001##00329338";"Piso";"135000";"0";
"00327937";"SAREB";"Tarragona";"La";"GENERALITAT";"24";"43717";"70709";"2001##00327937";"Piso";"99600";"0";
"00320128";"SAREB";"Barcelona";"Badalona";"AMADEU VIVES";"26";"8914";"50933";"2001##00320128";"Piso";"115500";"0";
"00320014";"SAREB";"Zaragoza";"Zaragoza";"DAROCA";"56";"50017";"53819";"2001##00320014";"Piso";"70900";"0";
"00318281";"SAREB";"Barcelona";"Badalona";"MOZART";"61";"8917";"53793";"2001##00318281";"Piso";"108000";"0";
"00320563";"SAREB";"Barcelona";"Terrassa";"GUADALHORCE";"6";"8223";"50943";"2001##00320563";"Piso";"85700";"0";
"00321632";"SAREB";"Tarragona";"Reus";"PERE EL CERIMONIOS";"77";"43205";"52849";"2001##00321632";"Piso";"73900";"0";
"00329324";"SAREB";"Madrid";"Mejorada";"PINTOR FRANCISCO DE GOYA";"38";"28840";"61346";"2001##00329324";"Piso";"117200";"0";
"00316861";"SAREB";"Barcelona";"Badalona";"ANSELM TURMEDA";"5";"8912";"87971";"2001##00316861";"Local";"146000";"0";
"00320554";"SAREB";"Tarragona";"Montroig/Mont";"CADIZ";"67";"43300";"53445";"2001##00320554";"Apartamento";"98600";"0";
"00318789";"SAREB";"Lleida";"Lleida";"VALLCALENT";"27";"25006";"56657";"2001##00318789";"Piso";"141200";"0";
"00319361";"SAREB";"Barcelona";"Igualada";"CAPELLADES";"19";"8700";"53794";"2001##00319361";"Piso";"101400";"0";
"00327611";"SAREB";"Girona";"Salt";"Torres i Bages";"10";"17190";"70451";"2001##00327611";"Piso";"75800";"0";
"00319848";"SAREB";"Girona";"Girona";"SANTIAGO SOBREQUES";"8";"17005";"55303";"2001##00319848";"Piso";"123200";"0";
"00334450";"SAREB";"Lleida";"Alcarras";"Comerç";"3-5";"25180";"61151";"2001##00334450";"Local";"99000";"0";
"00316354";"SAREB";"Valencia";"La";"VALENCIANOS";"7";"46185";"59753";"2001##00316354";"Casa";"137100";"0";
"00319949";"SAREB";"Madrid";"Torrejon";"MERCURIO";"2";"28850";"52002";"2001##00319949";"Piso";"103900";"0";
"00319058";"SAREB";"Zaragoza";"Zaragoza";"MADRID";"176";"50017";"54364";"2001##00319058";"Piso";"88900";"0";
"00318529";"SAREB";"Barcelona";"Barcelona";"MIREIA";"52";"8033";"54443";"2001##00318529";"Piso";"112900";"0";
"00318132";"SAREB";"Barcelona";"Vic";"SAN JUAN BOSCO";"1";"8500";"51020";"2001##00318132";"Piso";"67200";"0";
"00300879";"SAREB";"Zaragoza";"Zaragoza";"MIGUEL SERVET";"156";"50013";"88686";"2001##00300879";"Local";"155700";"0";
"00317763";"SAREB";"Barcelona";"Vallirana";"MAJOR";"327";"8759";"53806";"2001##00317763";"Piso";"118400";"0";
"00300387";"SAREB";"La";"Navarrete";"MAYOR BAJA";"16";"26370";"47859";"2001##00300387";"Piso";"87500";"0";
"00333123";"SAREB";"Murcia";"Murcia";"Mayor esq Cl Casino";"80";"30158";"61536";"2001##00333123";"Piso";"103000";"0";
"00300138";"SAREB";"Zaragoza";"Plasencia";"Bolea (antes General Franco)+";"23";"50296";"59835";"2001##00300138";"Casa";"38300";"0";
"00331876";"SAREB";"Murcia";"Murcia";"San Marcos";"3";"30002";"63423";"2001##00331876";"Piso";"115300";"0";
"00319245";"SAREB";"Navarra";"Elorz";"ERREGE KALEA";"43";"31110";"54970";"2001##00319245";"Piso";"107300";"0";
"00317445";"SAREB";"Madrid";"Campo";"FUENTE";"18";"28510";"50828";"2001##00317445";"Piso";"114800";"0";
"00318359";"SAREB";"Barcelona";"Sant";"TARRAGONA";"14";"8250";"56658";"2001##00318359";"Piso";"87000";"0";
"00316466";"SAREB";"Barcelona";"Talamanca";"MONTCAU";"22";"8278";"56214";"2001##00316466";"Casa";"189100";"0";
"00328679";"SAREB";"Barcelona";"Pineda";"MEDITERRANEO";"55";"8397";"65633";"2001##00328679";"Piso";"84500";"0";
"00307300";"SAREB";"Lleida";"Bellcaire";"ONZE DE SETEMBRE";"45";"25337";"52464";"2001##00307300";"Casa";"109100";"0";
"00319018";"SAREB";"Barcelona";"Mataro";"SANTIAGO RUSIÑOL";"20";"8304";"52789";"2001##00319018";"Piso";"101600";"0";
"00316840";"SAREB";"Barcelona";"Barcelona";"RADAS";"57";"8004";"91529";"2001##00316840";"Local";"148100";"0";
"00318687";"SAREB";"Barcelona";"Badalona";"PEDRO ANTONIO DE ALARCON";"12";"8917";"52110";"2001##00318687";"Piso";"116400";"0";
"00333782";"SAREB";"Valencia";"Valencia";"NAVARRO REVERTE";"6";"46004";"62690";"2001##00333782";"Oficina";"538500";"0";
"00316943";"SAREB";"Barcelona";"Badalona";"ALEMANYA";"60";"8917";"98556";"2001##00316943";"Nave";"409300";"0";
"00320112";"SAREB";"Barcelona";"Badalona";"FELIP II";"7";"8917";"51684";"2001##00320112";"Piso";"99800";"0";
"00316258";"SAREB";"Castellón";"Oropesa";"BENICASIM - URB. EL BALCO";"52";"12594";"55533";"2001##00316258";"Casa";"482100";"0";
"00319254";"SAREB";"Barcelona";"Vic";"MANUEL SERRA I MORET";"5";"8500";"54071";"2001##00319254";"Piso";"98800";"0";
"00319317";"SAREB";"Castellón";"Onda";"CATALUNYA";"21";"12200";"53661";"2001##00319317";"Piso";"83700";"0";
"00321332";"SAREB";"Tarragona";"Sant";"SANT JOSEP";"110";"43540";"50693";"2001##00321332";"Piso";"76400";"0";
"00319293";"SAREB";"Barcelona";"Santa";"SANT PASQUAL";"15";"8923";"51767";"2001##00319293";"Piso";"85300";"0";
"00331906";"SAREB";"Cádiz";"Sanlucar";"Fariñas";"16";"11540";"62673";"2001##00331906";"Piso";"125900";"0";
"00320804";"SAREB";"Barcelona";"Sant";"TERRASSA";"1";"8192";"55328";"2001##00320804";"Piso";"103800";"0";
"00319730";"SAREB";"Barcelona";"Badalona";"JULIAN GAYARRE";"8";"8914";"53117";"2001##00319730";"Piso";"119500";"0";
"00317835";"SAREB";"Girona";"Salt";"RAMON SAMBOLA";"9";"17190";"51395";"2001##00317835";"Piso";"80500";"0";
"00322441";"SAREB";"Lleida";"Lleida";"VENUS";"21";"25003";"117511";"2001##00322441";"Piso";"95200";"0";
"00317829";"SAREB";"Barcelona";"Terrassa";"SANT DAMIA";"53";"8222";"54156";"2001##00317829";"Piso";"90900";"0";
"00316566";"SAREB";"Barcelona";"Esparreguera";"PIEROLA";"11";"8292";"112938";"2001##00316566";"Casa";"131300";"0";
"00328065";"SAREB";"Murcia";"Murcia";"Corvera Golf &amp;amp; Country Club, Manzana 44";"242";"30153";"63055";"2001##00328065";"Piso";"143200";"0";
"00316885";"SAREB";"Barcelona";"Sentmenat";"ANSELM CLAVE";"41";"8181";"81963";"2001##00316885";"Local";"99100";"0";
"00318634";"SAREB";"Barcelona";"Vic";"PIUS XII";"2";"8500";"52167";"2001##00318634";"Piso";"80700";"0";
"00319294";"SAREB";"Barcelona";"Vic";"VIRREI AVILES";"42";"8500";"55534";"2001##00319294";"Piso";"97900";"0";
"00331461";"SAREB";"Tarragona";"Perafort";"NOU";"66";"43152";"65326";"2001##00331461";"Casa";"192100";"0";
"00317326";"SAREB";"Valencia";"Valencia";"BALEARS";"133";"46023";"53736";"2001##00317326";"Piso";"80200";"0";
"00329783";"SAREB";"Baleares";"Palma";"GRAN VIA ASIMA";"20";"7009";"63468";"2001##00329783";"Oficina";"174500";"0";
"00300044";"SAREB";"Zaragoza";"Muel";"García Jiménez";"89";"50450";"47988";"2001##00300044";"Piso";"130500";"0";
"00329313";"SAREB";"Murcia";"Archena";"ESTOCOLMO";"3";"30600";"62810";"2001##00329313";"Trastero";"1000";"0";
"00320650";"SAREB";"Barcelona";"Santa";"GENERALITAT";"163";"8923";"56252";"2001##00320650";"Piso";"113700";"0";
"00322437";"SAREB";"Tarragona";"Amposta";"DE LA RAPITA";"111";"43870";"50909";"2001##00322437";"Piso";"73300";"0";
"00317493";"SAREB";"Barcelona";"Terrassa";"TREBALL";"9";"8222";"56692";"2001##00317493";"Piso";"59900";"0";
"00322197";"SAREB";"Lleida";"Lleida";"BLOCS GRUP AVENIDA DE MADRID";"5";"25002";"51029";"2001##00322197";"Piso";"63700";"0";
"00321267";"SAREB";"Barcelona";"Esparreguera";"DE CAN COMELLES";"9";"8292";"56173";"2001##00321267";"Piso";"132300";"0";
"00329071";"SAREB";"Castellón";"Vinaros";"BARCELONA";"3";"12500";"67274";"2001##00329071";"Piso";"81900";"0";
"00320794";"SAREB";"Tarragona";"Roda";"DOCTOR PUJOL";"4";"43883";"53298";"2001##00320794";"Piso";"94400";"0";
"00317885";"SAREB";"Barcelona";"Canovelles";"VERGE DE MONTSERRAT";"14";"8420";"69740";"2001##00317885";"Piso";"102900";"0";
"00318076";"SAREB";"Barcelona";"Badalona";"BADALONA";"6";"8917";"53679";"2001##00318076";"Piso";"91100";"0";
"00317672";"SAREB";"Valencia";"Valencia";"JURADO BLANQUER";"5";"46017";"52807";"2001##00317672";"Piso";"86600";"0";
"00329300";"SAREB";"Tarragona";"Sant";"MARQUES DE VALLTERRA";"88";"43540";"70767";"2001##00329300";"Piso";"76600";"0";
"00320708";"SAREB";"Castellón";"Peñiscola";"CERVERA";"146";"12598";"52858";"2001##00320708";"Chalet";"146000";"0";
"00318137";"SAREB";"Barcelona";"Santa";"SANT ANDREU";"11";"8923";"52243";"2001##00318137";"Piso";"107800";"0";
"00331549";"SAREB";"Baleares";"Villafranca";"MESTRAL";"8";"7250";"63497";"2001##00331549";"Chalet";"224100";"0";
"00300092";"SAREB";"Huesca";"Sandinies";"Única";"36";"22664";"59715";"2001##00300092";"Piso";"177900";"0";
"00335831";"SAREB";"Tarragona";"Montroig/Mont";"CASALOT";"27";"43892";"65378";"2001##00335831";"Chalet";"90700";"0";
"00321667";"SAREB";"Tarragona";"Reus";"RIERA D&amp;apos;ARAGO";"1";"43204";"56351";"2001##00321667";"Piso";"71700";"0";
"00318590";"SAREB";"Barcelona";"L'Hospitalet";"COLLBLANC";"187";"8906";"52896";"2001##00318590";"Piso";"100600";"0";
"00318728";"SAREB";"Barcelona";"Santa";"LA PAU";"5";"8923";"50937";"2001##00318728";"Piso";"81900";"0";
"00317626";"SAREB";"Barcelona";"Vic";"TORELLO";"21";"8500";"55609";"2001##00317626";"Piso";"132000";"0";
"00316779";"SAREB";"Barcelona";"Castelldefels";"IGLESIA";"104";"8860";"51218";"2001##00316779";"Local";"331700";"0";
"00318570";"SAREB";"Girona";"Calonge";"ENRIC LLUIS ROURE";"23";"17251";"55520";"2001##00318570";"Piso";"116200";"0";
"00330427";"SAREB";"Baleares";"Felanitx";"MOSSEN BARTOMEU CALDENTEY";"47";"7200";"63086";"2001##00330427";"Piso";"147300";"0";
"00331066";"SAREB";"Tarragona";"Sant";"DOSITEO ANDRES";"23-25";"43540";"70903";"2001##00331066";"Piso";"70600";"0";
"00320877";"SAREB";"Barcelona";"Sallent";"COS";"83";"8650";"56241";"2001##00320877";"Piso";"86100";"0";
"00321646";"SAREB";"Barcelona";"Torello";"PROGRES";"85";"8570";"54314";"2001##00321646";"Piso";"83800";"0";
"00331543";"SAREB";"Girona";"Lloret";"Just Marlès";"0001";"17310";"89224";"2001##00331543";"Local";"89700";"0";
"00316773";"SAREB";"Barcelona";"Barcelona";"BENAVENT";"14";"8028";"52210";"2001##00316773";"Local";"147900";"0";
"00335624";"SAREB";"Lleida";"Vielha";"BARICAUBA";"16F";"25530";"61692";"2001##00335624";"Piso";"153400";"0";
"00328547";"SAREB";"Girona";"Arbucies";"Francesc Camprodon";"72";"17401";"67271";"2001##00328547";"Piso";"76200";"0";
"00320798";"SAREB";"Barcelona";"L'Hospitalet";"ROSELLO";"103";"8903";"54972";"2001##00320798";"Piso";"97600";"0";
"00321565";"SAREB";"Barcelona";"Cornella";"SANT ILDEFONS";"11";"8940";"55045";"2001##00321565";"Piso";"95200";"0";
"00316793";"SAREB";"Barcelona";"Vilanova";"JOAN LLAVERIAS";"13";"8800";"87708";"2001##00316793";"Local";"112900";"0";
"00319622";"SAREB";"Barcelona";"Terrassa";"MARQUES DE COMILLAS";"118";"8225";"53853";"2001##00319622";"Piso";"147000";"0";
"00317551";"SAREB";"Barcelona";"Terrassa";"SANTA LLUCIA";"211";"8222";"53482";"2001##00317551";"Piso";"110200";"0";
"00319556";"SAREB";"Zaragoza";"Zaragoza";"DELICIAS";"34";"50010";"52980";"2001##00319556";"Piso";"70000";"0";
"00318090";"SAREB";"Barcelona";"Barbera";"DOCTOR MORAGAS";"151";"8210";"51508";"2001##00318090";"Piso";"128900";"0";
"00320092";"SAREB";"Barcelona";"Terrassa";"MARESME";"7";"8223";"50670";"2001##00320092";"Piso";"93400";"0";
"00330382";"SAREB";"Girona";"Girona";"SANT SEBASTIA";"44";"17190";"70764";"2001##00330382";"Piso";"129400";"0";
"00321595";"SAREB";"Madrid";"Aranjuez";"ZORZALES";"12";"28300";"55048";"2001##00321595";"Piso";"76500";"0";
"00334024";"SAREB";"Lleida";"Lleida";"GARRIGUES";"27";"25001";"100191";"2001##00334024";"Local";"113600";"0";
"00332986";"SAREB";"Baleares";"Santa";"LLAÜT";"1";"7320";"63514";"2001##00332986";"Oficina";"100000";"0";
"00318300";"SAREB";"Barcelona";"Santa";"SANT PASQUAL";"21";"8923";"54467";"2001##00318300";"Piso";"82900";"0";
"00331329";"SAREB";"Baleares";"Andraitx";"GALICIA";"14";"7150";"64777";"2001##00331329";"Piso";"244700";"0";
"00319394";"SAREB";"Barcelona";"Calaf";"JOSEP MIRO";"10";"8280";"54740";"2001##00319394";"Piso";"98900";"0";
"00320855";"SAREB";"Barcelona";"Sabadell";"MARIA AGUILO";"52";"8205";"54697";"2001##00320855";"Piso";"90500";"0";
"00334317";"SAREB";"Murcia";"Torre";"Town Center";"1";"30700";"63010";"2001##00334317";"Piso";"109600";"0";
"00320921";"SAREB";"Barcelona";"Castellar";"ROGER DE LLURIA";"10";"8211";"53177";"2001##00320921";"Piso";"130100";"0";
"00329141";"SAREB";"Baleares";"Santa";"LLAÜT";"1";"7320";"61992";"2001##00329141";"Oficina";"142600";"0";
"00321589";"SAREB";"Madrid";"Fuenlabrada";"COLOMBIA";"31";"28945";"52548";"2001##00321589";"Piso";"109200";"0";
"00318066";"SAREB";"Barcelona";"Terrassa";"COLOM";"348";"8223";"50579";"2001##00318066";"Piso";"88500";"0";
"00322306";"SAREB";"Tarragona";"El";"CAMI REIAL";"13";"43700";"70224";"2001##00322306";"Piso";"102100";"0";
"00321239";"SAREB";"Barcelona";"Vic";"MANUEL GALADIES";"3";"8500";"51415";"2001##00321239";"Piso";"118100";"0";
"00321550";"SAREB";"Tarragona";"Reus";"BISBE GRAU";"13";"43202";"53172";"2001##00321550";"Piso";"74800";"0";
"00321142";"SAREB";"Barcelona";"Berga";"GRAN VIA 12 - 16";"12";"8600";"50277";"2001##00321142";"Piso";"93000";"0";
"00332820";"SAREB";"Murcia";"Archena";"Estocolmo";"6";"30600";"64402";"2001##00332820";"Garaje";"5500";"0";
"00316164";"SAREB";"Barcelona";"Avinyo";"SERRAT FERRER";"19";"8279";"51579";"2001##00316164";"Casa";"152000";"0";
"00321141";"SAREB";"Barcelona";"Barcelona";"PENYISCOLA";"21";"8033";"55390";"2001##00321141";"Piso";"64100";"0";
"00320283";"SAREB";"Lleida";"Alcarras";"JOAN MARAGALL";"25";"25180";"52905";"2001##00320283";"Piso";"67800";"0";
"00319652";"SAREB";"Murcia";"Lorca";"ANGELES";"4";"30800";"53771";"2001##00319652";"Piso";"71300";"0";
"00316134";"SAREB";"Barcelona";"Granollers";"MARQUES DE LES FRANQUESES";"28";"8402";"100046";"2001##00316134";"Piso";"123400";"0";
"00322631";"SAREB";"Murcia";"Murcia";"SAN ANTONIO";"1";"30579";"55200";"2001##00322631";"Piso";"51800";"0";
